path,target_1,target_2,target_3
"/data/dataset/Self-Phishing/fe48e9571bed301027278556cc4bcb05/0_Salazar, Karli shared ""OneDrive OFFICE"" with you..eml",malicious,phishing,self_phishing
/data/dataset/Self-Phishing/6e1a4d641b96e81027278556cc4bcb71/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/6ced91971b6d301027278556cc4bcbfe/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Spam_–_Inbound/d50c50e71b9fac905edd43b4bd4bcbf1/0_message.eml,benign,spam,inbound
/data/dataset/Legitimate_Email_Confirmed/beba2bcc1b0cf8905edd43b4bd4bcb9d/0_message.eml,benign,legitimate,legitimate_email_confirmed
/data/dataset/Spam_–_Inbound/db81915a1b96385045ad766f034bcb96/0_message.eml,benign,spam,inbound
/data/dataset/Phishing_-_3rd_Party/38ffaef21bf8a55045ad766f034bcbff/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/ef7611bb938d82500d60b9aefaba1097/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/07b1f6481b6e70905edd43b4bd4bcb8a/1_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/6787cc4f1ba361109068c992604bcb59/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/e8fb9be61be9c910b2eda8ecbc4bcb0e/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_UBC_-_Outbound/28dac6aa1b5e999024c255b62a4bcbb6/2_message.eml,malicious,phishing,ubc_outbound
/data/dataset/Self-Phishing/e4923f781b30e51045ad766f034bcbcd/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/f60b98d01bb4211045ad766f034bcb30/3_message.eml,malicious,phishing,third_party
/data/dataset/Spam_–_Inbound/9e90f5879363da10b90efd6e1dba10f9/0_message.eml,benign,spam,inbound
/data/dataset/Self-Phishing/f56440b61b0c6cd024c255b62a4bcb5c/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/a0bd25ac47c15e50efc6767b416d43f4/0_message.eml,malicious,phishing,third_party
/data/dataset/Legitimate_Email_Confirmed/34909a2a1be22d5047cfffbf034bcbf5/0_message.eml,benign,legitimate,legitimate_email_confirmed
/data/dataset/Self-Phishing/6e5f2db81b0e091027278556cc4bcbbb/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Legitimate_Email_Confirmed/257e1f191bbd6cd027278556cc4bcb99/1_message.eml,benign,legitimate,legitimate_email_confirmed
/data/dataset/Spam_–_Inbound/dafcea421be334101cfdeac3b24bcb3d/3_message.eml,benign,spam,inbound
/data/dataset/Phishing_-_3rd_Party/59ab5b3c1b4491909068c992604bcbf3/0_message.eml,malicious,phishing,third_party
/data/dataset/CEO_Fraud_-_Wire_Transfers/0918dc2793970e507295330efaba10e3/12_message.eml,malicious,ceo_fraud,wire_transfers
/data/dataset/Phishing_–_UBC/27c76fe493b406907295330efaba10a8/0_message.eml,malicious,phishing,ubc
/data/dataset/Phishing_-_3rd_Party/3e2a9b991baf589024c255b62a4bcb18/0_message.eml,malicious,phishing,third_party
/data/dataset/Reply_Chain_Attack/23bfcc9c475b3510072fbf12516d4324/0_message.eml,malicious,reply-chain-attack,reply-chain-attack
/data/dataset/Spam_–_Inbound/c75e672a1b4559901cfdeac3b24bcb1b/0_message.eml,benign,spam,inbound
/data/dataset/Self-Phishing/06b1ddb41b06091027278556cc4bcbc9/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Spam_–_Inbound/939115a71b9f30501cfdeac3b24bcb2f/0_message.eml,benign,spam,inbound
/data/dataset/Self-Phishing/0beef7ba93944ed036c870d74dba105c/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/e176df371bf57910ba8f539f034bcb25/0_message.eml,malicious,phishing,third_party
/data/dataset/Spam_–_Inbound/7cbf2f621b2f20100dbaec21b24bcbed/0_message.eml,benign,spam,inbound
/data/dataset/Self-Phishing/a6fafb851b93a910b2eda8ecbc4bcb4d/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_UBC_-_Outbound/2d2835111b5e519024c255b62a4bcb24/0_message.eml,malicious,phishing,ubc_outbound
/data/dataset/Spam_–_Inbound/a0a3e5901b3e49909068c992604bcbcf/3_message.eml,benign,spam,inbound
/data/dataset/Self-Phishing/47ae30c1473eb150efc6767b416d43eb/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Legitimate_Email_Confirmed/5b569fd793d65614b90efd6e1dba10c5/0_message.eml,benign,legitimate,legitimate_email_confirmed
/data/dataset/Phishing_-_3rd_Party/693199bd1b6370101cfdeac3b24bcb2a/0_message.eml,malicious,phishing,third_party
/data/dataset/Reply_Chain_Attack/e10b8bb91be1359045ad766f034bcba6/0_message.eml,malicious,reply-chain-attack,reply-chain-attack
/data/dataset/Self-Phishing/a51514fa1b5759109068c992604bcb70/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Spam_–_Inbound/17d3eac547dd5210476eeaaf016d4377/0_message.eml,benign,spam,inbound
/data/dataset/Phishing_-_3rd_Party/6bda9cce1b632190048e0d87cc4bcb0e/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_–_UBC/e8bfcf2347d00210072fbf12516d4354/0_message.eml,malicious,phishing,ubc
/data/dataset/Self-Phishing/5fe17c4d1b702510ba8f539f034bcbb4/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/7ceaa740939e8e140d60b9aefaba10c0/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/44a76bf81b7ca51045ad766f034bcbb5/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/8f662a831b0d20141cfdeac3b24bcbd5/0_message.eml,malicious,phishing,third_party
/data/dataset/Legitimate_Email_Confirmed/b47549a51b826d9027278556cc4bcbe3/0_message.eml,benign,legitimate,legitimate_email_confirmed
/data/dataset/Self-Phishing/995a28c11b7da91027278556cc4bcb7e/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Spam_–_Inbound/52e859e91bec39909068c992604bcb2e/2_message.eml,benign,spam,inbound
"/data/dataset/Spam_–_Inbound/fc2ac326472686d0d8618571516d4396/0_Opportunity with Huawei - ""Jing Wang (A)"" <jing.wang9@h-partners.com> - 2024-06-05 1949.eml",benign,spam,inbound
/data/dataset/Phishing_UBC_-_Outbound/1ae1c1e147890210d8618571516d4329/0_message.eml,malicious,phishing,ubc_outbound
/data/dataset/Phishing_-_3rd_Party/60017d761bc481501cfdeac3b24bcb3b/1_message.eml,malicious,phishing,third_party
/data/dataset/Legitimate_Email_Confirmed/32f68ff31b5cb9500dbaec21b24bcbf4/0_Your software subscription is expiring.eml,benign,legitimate,legitimate_email_confirmed
/data/dataset/Self-Phishing/9bb9b2f7936ef9107295330efaba10b4/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Spam_–_Inbound/27844cbc1b6065105edd43b4bd4bcba9/3_message.eml,benign,spam,inbound
/data/dataset/Spam_–_Inbound/66e929451ba029105edd43b4bd4bcb33/0_message.eml,benign,spam,inbound
/data/dataset/Spam_–_Inbound/e5de41e547dbc610efc6767b416d431f/0_message.eml,benign,spam,inbound
/data/dataset/Phishing_-_3rd_Party/3d7232df9320029036c870d74dba100b/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/2efcee68930862905a9f30edfaba1029/5_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/85fe6b7c1bfca51045ad766f034bcb5d/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Spam_–_Inbound/24c8ec181bf4211045ad766f034bcbf6/0_message.eml,benign,spam,inbound
/data/dataset/Self-Phishing/eb7fae441b00a85024c255b62a4bcbf1/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/d6579c611b462d9027278556cc4bcb3d/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/879081cf1b931d109068c992604bcbf8/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/4facb3471b73a0905edd43b4bd4bcb7b/1_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/ec82a49693d60e10d557b2f17cba1044/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/2d864fea478ede50d8618571516d43fc/0_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/59fa856447284610072fbf12516d4324/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Spam_–_Inbound/30ca6e961b993c105edd43b4bd4bcb96/1_message.eml,benign,spam,inbound
/data/dataset/Legitimate_Email_Confirmed/462508691b88b0d05edd43b4bd4bcb93/4_message.eml,benign,legitimate,legitimate_email_confirmed
/data/dataset/Phishing_-_3rd_Party/8860348e93f4161036c870d74dba10ed/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/7f18b50b1bebf8101cfdeac3b24bcb21/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/9f7395579383ce50b90efd6e1dba10e4/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_–_UBC/2647590293e64a90b90efd6e1dba107b/0_message.eml,malicious,phishing,ubc
/data/dataset/Spam_–_Inbound/2fb3e4a31b1e09109068c992604bcb24/0_message.eml,benign,spam,inbound
/data/dataset/Self-Phishing/4888e9e41b522c1027278556cc4bcb50/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/5853f2271b1fc5d09068c992604bcb8f/1_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/7660e9d91bbd99901cfdeac3b24bcbdb/1_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/62426cf91b8ad11024c255b62a4bcb8d/0_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/5a1c59a447ec1ed0efc6767b416d43bc/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/dcb38a801b16595024c255b62a4bcb15/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Spam_–_Inbound/61d0d3991b63bc501cfdeac3b24bcb6c/0_message.eml,benign,spam,inbound
/data/dataset/Self-Phishing/9e9597c21b41ecd024c255b62a4bcbe1/0_message.eml,malicious,phishing,self_phishing
/data/dataset/CEO_Fraud_-_Gift_Cards/363cd3231b30b0105edd43b4bd4bcbff/1_message.eml,malicious,ceo_fraud,gift_cards
/data/dataset/Phishing_–_UBC/c923718b1babf8101cfdeac3b24bcb9d/0_message.eml,malicious,phishing,ubc
/data/dataset/Phishing_–_UBC/2cc89a6c1b226d1047cfffbf034bcbca/0_message.eml,malicious,phishing,ubc
/data/dataset/Phishing_–_UBC/cd930d051ba8e5105edd43b4bd4bcb08/0_message.eml,malicious,phishing,ubc
/data/dataset/Self-Phishing/18f8cde41bd6a81047cfffbf034bcb70/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_–_UBC/06b0578c93b2bd107295330efaba1037/0_message.eml,malicious,phishing,ubc
/data/dataset/Phishing_-_3rd_Party/ab8c83931b7df4105edd43b4bd4bcbf6/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/a8953d851b1841901cfdeac3b24bcb7f/0_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/53552300939e06145a9f30edfaba1063/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/7cb6e9d61bbf7c501cfdeac3b24bcbd8/0_message.eml,malicious,phishing,third_party
/data/dataset/Spam_–_Inbound/f34a0ab81bfb2d10ba8f539f034bcbeb/0_message.eml,benign,spam,inbound
/data/dataset/Self-Phishing/ec85ebf347aa3d10efc6767b416d4359/0_message.eml,malicious,phishing,self_phishing
/data/dataset/CEO_Fraud_-_Gift_Cards/ccde177893768e14d557b2f17cba1055/0_message.eml,malicious,ceo_fraud,gift_cards
/data/dataset/CEO_Fraud_-_Gift_Cards/d4a0d05e1bf7d01024c255b62a4bcb36/1_message.eml,malicious,ceo_fraud,gift_cards
/data/dataset/Phishing_-_3rd_Party/af63b5c093dce2103b34f42e1dba10f2/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/1bc345c447a2ca50d8618571516d43bc/0_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/62539e9c1b74b9500dbaec21b24bcb09/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/ab8b6cc7931006147295330efaba103e/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/e43592831b9f141024c255b62a4bcb35/1_message.eml,malicious,phishing,third_party
/data/dataset/CEO_Fraud_-_Gift_Cards/860f319d1b03d090b2eda8ecbc4bcbbc/1_message.eml,malicious,ceo_fraud,gift_cards
/data/dataset/Phishing_-_3rd_Party/2b580bcb1bd32c905edd43b4bd4bcb0f/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/1df379fc1b55a41027278556cc4bcb91/3_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/f8df1d5c1bb8fd109068c992604bcb57/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/c1ab1c3b1be7e81045ad766f034bcb8f/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/6506325c87f03d10f2f90d47cebb3506/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Legitimate_Email_Confirmed/b93b7cec1b7928d027278556cc4bcb89/0_message.eml,benign,legitimate,legitimate_email_confirmed
/data/dataset/Self-Phishing/cb35c3151b4c49101cfdeac3b24bcbfc/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/35c7e6c71b88641424c255b62a4bcb84/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_UBC_-_Outbound/d7c970a1334d8610565493123d5c7b80/0_message.eml,malicious,phishing,ubc_outbound
/data/dataset/CEO_Fraud_-_Gift_Cards/b9b26cd11bdb5854b2eda8ecbc4bcbe2/0_message.eml,malicious,ceo_fraud,gift_cards
/data/dataset/Phishing_–_UBC/9d793da147845e14072fbf12516d4301/2_message.eml,malicious,phishing,ubc
/data/dataset/Phishing_-_3rd_Party/2883aee847c19e50efc6767b416d43a4/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/340f58451bb9a91027278556cc4bcb10/0_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/5a21f29693ee5694b90efd6e1dba1035/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Spam_–_Outbound/4675e1f71ba0e41024c255b62a4bcb5a/0_message.eml,benign,spam,outbound
/data/dataset/Phishing_-_3rd_Party/da6e179693d946900d60b9aefaba103a/0_message.eml,malicious,phishing,third_party
/data/dataset/Spam_–_Inbound/698207ac47491290072fbf12516d43ad/1_message.eml,benign,spam,inbound
/data/dataset/Self-Phishing/ebc3a24c1b0119501cfdeac3b24bcb20/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/87df2e9b1b3481901cfdeac3b24bcbdc/1_message (3).eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/d57eb4a41b6a95d024c255b62a4bcb1e/1_message.eml,malicious,phishing,third_party
/data/dataset/CEO_Fraud_-_Gift_Cards/a477495d1bcc09101cfdeac3b24bcb43/1_message.eml,malicious,ceo_fraud,gift_cards
/data/dataset/Phishing_UBC_-_Outbound/f78ac52d470d0210d8618571516d4376/0_message.eml,malicious,phishing,ubc_outbound
/data/dataset/Phishing_-_3rd_Party/af0663631b3f741024c255b62a4bcb31/3_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/282814561b05201424c255b62a4bcb56/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Spam_–_Inbound/a562f0a21b34a15045ad766f034bcb8c/0_message.eml,benign,spam,inbound
/data/dataset/Self-Phishing/c01d3f301bf0e51045ad766f034bcbdf/0_message.eml,malicious,phishing,self_phishing
