path,target_1,target_2,target_3
/data/dataset/Phishing_-_3rd_Party/2b8b56e247cd56d0072fbf12516d4349/1_message.eml,malicious,phishing,third_party
"/data/dataset/Phishing_-_3rd_Party/387a49b29335da10d557b2f17cba10e3/0_Order bceb-4c7f-de81 placed by ksbooth on Thursday, November 14, 2024.eml",malicious,phishing,third_party
/data/dataset/Self-Phishing/3287480f93584ed036c870d74dba10f3/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/97599ac59331ca100d60b9aefaba1099/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/c0dbd5051bda611427278556cc4bcb4f/1_message.eml,malicious,phishing,third_party
/data/dataset/Spam_–_Inbound/0c9e2ad61b52b15081d2c8486b4bcb43/0_message.eml,benign,spam,inbound
/data/dataset/Phishing_-_3rd_Party/7dab83841be861105edd43b4bd4bcb1b/0_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/b69f5cb61bd759109068c992604bcbd7/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/83d1c2651bf2011045ad766f034bcbd6/12_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/c645bd541bfc79500dbaec21b24bcb5b/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Spam_–_Inbound/034c47031bac3890ba8f539f034bcbc3/0_message.eml,benign,spam,inbound
/data/dataset/Phishing_-_3rd_Party/a6d239ed1b56c9105edd43b4bd4bcbbf/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/cd1d0a971b291d501cfdeac3b24bcb91/0_message.eml,malicious,phishing,third_party
/data/dataset/Spam_–_Inbound/13e51a611b7d5d901cfdeac3b24bcb35/0_message.eml,benign,spam,inbound
/data/dataset/Self-Phishing/e89f2c361b9b59109068c992604bcb98/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Spam_–_Inbound/08ac0ae91b85011027278556cc4bcb5c/0_message.eml,benign,spam,inbound
/data/dataset/Phishing_–_UBC/38bbb5761bc4d51045ad766f034bcbb4/0_message.eml,malicious,phishing,ubc
/data/dataset/Self-Phishing/4f590d601b96e81027278556cc4bcb30/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_–_UBC/4942cb0d1bad39500dbaec21b24bcb0e/2_message.eml,malicious,phishing,ubc
/data/dataset/Self-Phishing/467135249368d2907295330efaba10d2/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_UBC_-_Outbound/6c67a24693f51610d557b2f17cba10f4/0_message.eml,malicious,phishing,ubc_outbound
/data/dataset/Phishing_–_UBC/fe0eb14947519210efc6767b416d43f3/0_message.eml,malicious,phishing,ubc
/data/dataset/Phishing_-_3rd_Party/7b69dbbf1ba0591024c255b62a4bcb33/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/92d0b5394707c250d8618571516d4332/1_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/29a7eb7293504ed036c870d74dba10f6/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/8b923f369314c2147295330efaba1073/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/c955593c1b46091027278556cc4bcb20/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/1723770d1b1fe51081d2c8486b4bcbfe/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/eddd58e91b19091024c255b62a4bcb8a/0_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/857611ba1b04201424c255b62a4bcb79/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/a11871d41bf5251027278556cc4bcb5b/1_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/c1697157930f8a505a9f30edfaba10c1/0_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/dc4205fc1bd305909068c992604bcbcf/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/246c35411b3e781047cfffbf034bcbe9/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/a0ccddc91bfc38105edd43b4bd4bcbb1/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/c8896e3547333190efc6767b416d43e0/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/fb4a126e1b52d99024c255b62a4bcb25/0_message.eml,malicious,phishing,third_party
/data/dataset/Spam_–_Inbound/bb3f7c8b1b0e45105edd43b4bd4bcbc0/2_message.eml,benign,spam,inbound
/data/dataset/Self-Phishing/3cb17b3247180614efc6767b416d43bc/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/6e61137b93a63d1036c870d74dba103b/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/536ee9741b0e091027278556cc4bcba3/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Spam_–_Inbound/62253a7547570e10efc6767b416d435d/0_message.eml,benign,spam,inbound
/data/dataset/Spam_–_Inbound/14368b2edb6a94502473d48a489619d8/1_message.eml,benign,spam,inbound
/data/dataset/Self-Phishing/39669ee047605ad0476eeaaf016d43d1/0_message.eml,malicious,phishing,self_phishing
/data/dataset/CEO_Fraud_-_Gift_Cards/f002609c939b35107295330efaba1084/0_message.eml,malicious,ceo_fraud,gift_cards
/data/dataset/Self-Phishing/4026ce3c1b06491027278556cc4bcbd3/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/4c7ccf0847288210072fbf12516d435a/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/57b1ce5c1b6038509068c992604bcb91/0_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/34acfb7247d80614efc6767b416d435f/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/1f8a551b1b2d301027278556cc4bcb30/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/27da6740939e8e140d60b9aefaba1029/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/824df5e447ec9a90072fbf12516d437c/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_–_UBC/f1b5849147d70610efc6767b416d43c7/0_message.eml,malicious,phishing,ubc
/data/dataset/Spam_–_Inbound/bdf9dee6931002147295330efaba10df/0_message.eml,benign,spam,inbound
/data/dataset/Self-Phishing/6b7cfcfa1b08ecd024c255b62a4bcb9b/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/fbb9eebb47e2f910072fbf12516d43c5/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/e028c4ba1b8c6cd024c255b62a4bcb8e/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/77f09a281b20b8509068c992604bcb86/0_message.eml,malicious,phishing,third_party
/data/dataset/Legitimate_Email_Confirmed/bbe756751b9fe15024c255b62a4bcb33/0_message.eml,benign,legitimate,legitimate_email_confirmed
/data/dataset/Spam_–_Inbound/e094d71b93fef11036c870d74dba108e/0_message.eml,benign,spam,inbound
/data/dataset/Self-Phishing/164edd1b1b6d301027278556cc4bcb1c/3_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_–_UBC/23b592691b9d2550ba8f539f034bcb6e/0_message.eml,malicious,phishing,ubc
/data/dataset/Phishing_–_UBC/721a5b014776b150476eeaaf016d43a8/0_message.eml,malicious,phishing,ubc
/data/dataset/Self-Phishing/72820083471c0214476eeaaf016d43ef/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/87f4768c1b80a85024c255b62a4bcbae/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_UBC_-_Outbound/5cecf0a547090210d8618571516d432a/0_message.eml,malicious,phishing,ubc_outbound
/data/dataset/Self-Phishing/e75b37091b57251027278556cc4bcb8f/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/904e85111b4049101cfdeac3b24bcb1f/2_message.eml,malicious,phishing,third_party
/data/dataset/CEO_Fraud_-_Gift_Cards/106ad3eb1b846c1424c255b62a4bcbfc/1_message.eml,malicious,ceo_fraud,gift_cards
/data/dataset/Self-Phishing/c1c390031b26f0109068c992604bcb37/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_–_UBC/ff7393841b7175d045ad766f034bcb4f/0_message.eml,malicious,phishing,ubc
/data/dataset/Self-Phishing/7e9748cf475c0614efc6767b416d4398/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/b674dcf01b2af4905edd43b4bd4bcb23/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/bfeea49e1b49201424c255b62a4bcb34/0_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/fa8fb8b61b9f59109068c992604bcba5/0_message.eml,malicious,phishing,self_phishing
/data/dataset/CEO_Fraud_-_Gift_Cards/90ec30dd1ba9e85027278556cc4bcb13/1_message.eml,malicious,ceo_fraud,gift_cards
/data/dataset/Self-Phishing/57db2b861b3ed010b2eda8ecbc4bcb06/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Legitimate_Email_Confirmed/934047081bc4f8905edd43b4bd4bcb6a/1_message.eml,benign,legitimate,legitimate_email_confirmed
/data/dataset/Self-Phishing/90f8d898935ece140d60b9aefaba108a/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/fa92caa21bf9a55027278556cc4bcb60/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/67dadd411bda611427278556cc4bcbf0/0_message.eml,malicious,phishing,third_party
/data/dataset/Legitimate_Email_Confirmed/257e1f191bbd6cd027278556cc4bcb99/1_message.eml,benign,legitimate,legitimate_email_confirmed
/data/dataset/Self-Phishing/1e3148589356ce140d60b9aefaba1028/2_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_–_UBC/c51f8f011bd2a05027278556cc4bcb9a/2_message.eml,malicious,phishing,ubc
/data/dataset/Phishing_-_3rd_Party/f815b4221b2ff4101cfdeac3b24bcb09/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/96b935a51bd6c9105edd43b4bd4bcb42/0_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/355fe9b81b0e091027278556cc4bcbe9/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Spam_–_Inbound/b12e57951b5c05901cfdeac3b24bcb4c/0_message.eml,benign,spam,inbound
/data/dataset/Spam_–_Inbound/16d018041b1cad10ba8f539f034bcbe1/0_message.eml,benign,spam,inbound
/data/dataset/Spam_–_Inbound/9d74772d1bb0f1109068c992604bcb09/2_message.eml,benign,spam,inbound
/data/dataset/Phishing_-_3rd_Party/827fca181ba355509068c992604bcbbd/0_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/3db0d403931cc2147295330efaba1065/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/f96bc5b41b9705909068c992604bcb67/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_UBC_-_Outbound/f8712bb8932906100d60b9aefaba1096/0_message.eml,malicious,phishing,ubc_outbound
/data/dataset/Phishing_-_3rd_Party/49b816b11bea655047cfffbf034bcb5e/1_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_–_UBC/efb2c3ba1b6bb8101cfdeac3b24bcb67/0_message.eml,malicious,phishing,ubc
/data/dataset/Reply_Chain_Attack/9f9a9912934bfd107295330efaba108d/1_message.eml,malicious,reply-chain-attack,reply-chain-attack
/data/dataset/Phishing_-_3rd_Party/665e18641b6738501cfdeac3b24bcbaf/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_–_UBC/e90ac32b1bc07dd045ad766f034bcb43/0_message.eml,malicious,phishing,ubc
/data/dataset/Phishing_-_3rd_Party/058c91811b3d19901cfdeac3b24bcb9b/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/fa7b86e51b795d901cfdeac3b24bcbbb/1_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/86d1e8bb1b2fa8105edd43b4bd4bcba2/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/5672e0351b43a0105edd43b4bd4bcbf5/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/703b85971b09891027278556cc4bcb13/2_message.eml,malicious,phishing,third_party
/data/dataset/Spam_–_Inbound/1bea8b2b9343311036c870d74dba103a/0_message.eml,benign,spam,inbound
/data/dataset/Phishing_UBC_-_Outbound/818e934f1b0be15081d2c8486b4bcb47/0_message.eml,malicious,phishing,ubc_outbound
/data/dataset/Phishing_-_3rd_Party/32f4c3b21b0d851027278556cc4bcb6b/1_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/769b6e1b47f6b190efc6767b416d4383/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/799bc91593e1525036c870d74dba10b7/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_Outbound/8643cb1347f67190476eeaaf016d43d5/3_message.eml,malicious,phishing,outbound
/data/dataset/Phishing_–_UBC/fd05a2de47ea3110476eeaaf016d43c8/0_message.eml,malicious,phishing,ubc
/data/dataset/Self-Phishing/04716cfa1bd759109068c992604bcbed/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/a72cc2501b7af01047cfffbf034bcb20/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/bfe675d447144e90476eeaaf016d43ef/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/441eeee493f2da10d557b2f17cba100d/0_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/7a273fb247180214476eeaaf016d4368/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/ce5588c093727d1036c870d74dba10ef/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/5ebe96561bef9850b2eda8ecbc4bcbe0/1_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/4e78148d1bb8e51045ad766f034bcb90/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/779780b61b8c6cd024c255b62a4bcbba/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/4c0b0a2847e0da90072fbf12516d4373/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_–_UBC/ed11dedb1bc53d90ba8f539f034bcbab/0_message.eml,malicious,phishing,ubc
/data/dataset/Spam_–_Inbound/540b46fa1b863d10ba8f539f034bcbff/0_message.eml,benign,spam,inbound
/data/dataset/Spam_–_Inbound/eeacc96f930e46140d60b9aefaba10da/0_message.eml,benign,spam,inbound
/data/dataset/Phishing_–_UBC/f7da1dbb1b4df8505edd43b4bd4bcb08/0_message.eml,malicious,phishing,ubc
/data/dataset/Self-Phishing/6c34cfc91b5be11027278556cc4bcb3a/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/532a18731b6131d045ad766f034bcbde/1_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/549c9d4f1bc4e01424c255b62a4bcb70/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/ea45b72993ae5a105a9f30edfaba10ed/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/3f146d221b9ba4905edd43b4bd4bcb3f/0_message.eml,malicious,phishing,third_party
/data/dataset/Reply_Chain_Attack/23bfcc9c475b3510072fbf12516d4324/0_message.eml,malicious,reply-chain-attack,reply-chain-attack
/data/dataset/Legitimate_Email_Confirmed/c2699053932ac6d00d60b9aefaba10dd/0_message.eml,benign,legitimate,legitimate_email_confirmed
/data/dataset/Phishing_UBC_-_Outbound/d6a1686b47b63590efc6767b416d4397/0_message.eml,malicious,phishing,ubc_outbound
/data/dataset/Spam_–_Inbound/d84ba83c9374ca9036c870d74dba10f3/0_message.eml,benign,spam,inbound
/data/dataset/Phishing_-_3rd_Party/4f73f3a293d94a905a9f30edfaba10ac/0_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/d6759ff747eef910072fbf12516d433c/0_message.eml,malicious,phishing,self_phishing
/data/dataset/CEO_Fraud_-_Gift_Cards/87020f851b5bd454b2eda8ecbc4bcbc5/0_message.eml,malicious,ceo_fraud,gift_cards
/data/dataset/Self-Phishing/af2db4381b4ec51027278556cc4bcb9c/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/951fa8471baaf0109068c992604bcb2f/2_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/56dd41d91b7a601047cfffbf034bcb0b/0_INC2170313message.eml,malicious,phishing,third_party
/data/dataset/Spam_–_Inbound/7798f36c1b0b251081d2c8486b4bcb97/0_message.eml,benign,spam,inbound
/data/dataset/Spam_–_Inbound/d18d92f11bbcad1045ad766f034bcb7b/3_message.eml,benign,spam,inbound
/data/dataset/Phishing_-_3rd_Party/ef8531b047200a10072fbf12516d43a3/0_message.eml,malicious,phishing,third_party
/data/dataset/Spam_–_Inbound/e6859bcc1b52e41027278556cc4bcb52/0_message.eml,benign,spam,inbound
/data/dataset/Phishing_-_3rd_Party/e7e8e4e31bc8c5501cfdeac3b24bcbd9/0_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/72a12c681b08209024c255b62a4bcb9d/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/da8904bb1b8b381047cfffbf034bcb14/3_message.eml,malicious,phishing,third_party
/data/dataset/CEO_Fraud_-_Gift_Cards/9f8b91ff1bf4ed5045ad766f034bcbf4/2_message.eml,malicious,ceo_fraud,gift_cards
/data/dataset/Self-Phishing/6b17d9871b04e01424c255b62a4bcb1e/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Spam_–_Inbound/aca782b31b15691045ad766f034bcba2/0_message.eml,benign,spam,inbound
/data/dataset/Phishing_-_3rd_Party/f20abc5f1b6ea4501cfdeac3b24bcb04/1_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/b449286d93e01ed036c870d74dba1087/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/5b8110281b875850b2eda8ecbc4bcb7d/3_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/1920723b4766f910072fbf12516d439d/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/6fb891a51b327c1047cfffbf034bcbaa/0_message.eml,malicious,phishing,third_party
/data/dataset/Spam_–_Inbound/29ba5e1f9311521036c870d74dba10ef/3_message.eml,benign,spam,inbound
/data/dataset/Phishing_-_3rd_Party/65c62f831b61a89027278556cc4bcb3f/0_message.eml,malicious,phishing,third_party
/data/dataset/CEO_Fraud_-_Gift_Cards/6cb3e8211b80f0d05edd43b4bd4bcb1a/0_message.eml,malicious,ceo_fraud,gift_cards
/data/dataset/Self-Phishing/109c8e8c1bc9d5501cfdeac3b24bcb4f/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/3733cded1baaa15047cfffbf034bcb13/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/460555dd1bb7e0505edd43b4bd4bcb1c/0_message.eml,malicious,phishing,third_party
/data/dataset/CEO_Fraud_-_Gift_Cards/b41db54e1be6ec101cfdeac3b24bcb24/1_message.eml,malicious,ceo_fraud,gift_cards
/data/dataset/Self-Phishing/db12ed9487bcb910f2f90d47cebb358b/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/41d8e8091bfce51045ad766f034bcba0/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/9a89f2f4474dd290072fbf12516d43d4/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/8683f0331b8849501cfdeac3b24bcb17/1_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/da5a80d21b60451024c255b62a4bcb00/0_message.eml,malicious,phishing,third_party
/data/dataset/Spam_–_Inbound/7e64e4b91b11b41045ad766f034bcb7a/1_message.eml,benign,spam,inbound
/data/dataset/CEO_Fraud_-_Gift_Cards/0334a4d9937ac614b90efd6e1dba101a/1_##Your Invitation to Participate..eml,malicious,ceo_fraud,gift_cards
/data/dataset/Self-Phishing/cf93cc121bcdecd024c255b62a4bcbe6/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/815b51581bde781045ad766f034bcb48/0_message.eml,malicious,phishing,third_party
/data/dataset/Spam_–_Inbound/0c820a781bc2491027278556cc4bcb3b/0_message.eml,benign,spam,inbound
/data/dataset/Phishing_-_3rd_Party/a96d40621bca991024c255b62a4bcbe6/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_UBC_-_Outbound/e9daf4e593c5c61045ad74327cba10fd/0_message.eml,malicious,phishing,ubc_outbound
/data/dataset/Spam_–_Inbound/c66e70d547f7b550072fbf12516d4304/0_message.eml,benign,spam,inbound
/data/dataset/Phishing_–_UBC/795068251ba821100dbaec21b24bcbea/0_message.eml,malicious,phishing,ubc
/data/dataset/Legitimate_Email_Confirmed/b8fcb8ea47a44650072fbf12516d4311/0_message.eml,benign,legitimate,legitimate_email_confirmed
/data/dataset/Phishing_-_3rd_Party/24469a2e1b0628501cfdeac3b24bcba8/0_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/fb5ec04d1bf4e51045ad766f034bcbb6/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/89525e6093a016907295330efaba1000/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/c891221d1b75ad1027278556cc4bcb06/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/ed73458d1bf1e91027278556cc4bcb68/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/73f6a6c41b4119501cfdeac3b24bcbdf/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/4ada30151be430909068c992604bcb58/2_message.eml,malicious,phishing,third_party
/data/dataset/Legitimate_Email_Confirmed/bd1618dc1b8e39100dbaec21b24bcb7a/1_message.eml,benign,legitimate,legitimate_email_confirmed
/data/dataset/Phishing_-_3rd_Party/5fe325631b0c6910ba8f539f034bcb04/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/77cd73c21b74215045ad766f034bcb60/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/c862f2811b78245024c255b62a4bcb80/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_-_3rd_Party/3116e1951bfca91045ad766f034bcbb3/0_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/a1e736dc87f03d10f2f90d47cebb35f7/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/ae4f85e047e81ed0efc6767b416d431a/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_3rd_Party/6bda9cce1b632190048e0d87cc4bcb0e/0_message.eml,malicious,phishing,third_party
/data/dataset/Self-Phishing/8fc699831b04e01424c255b62a4bcbf5/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_UBC_-_Outbound/1e7b5099875cb510f2f90d47cebb35de/0_message.eml,malicious,phishing,ubc_outbound
/data/dataset/Spam_–_Inbound/7cd6aebe1b3919d01cfdeac3b24bcb0e/0_message.eml,benign,spam,inbound
/data/dataset/Self-Phishing/d008e5341b8a091027278556cc4bcb56/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/18f8cde41bd6a81047cfffbf034bcb70/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_-_Outbound/719b26d347b27190476eeaaf016d435c/0_message.eml,malicious,phishing,outbound
/data/dataset/Self-Phishing/dcfa1c731beba8105edd43b4bd4bcb4a/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/a536ae381b31381027278556cc4bcb4f/1_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/ebc3a24c1b0119501cfdeac3b24bcb20/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/56b3a30e1b05ecd024c255b62a4bcbb7/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Spam_–_Inbound/871d2d5e1bff7c501cfdeac3b24bcb26/1_message.eml,benign,spam,inbound
/data/dataset/Phishing_-_3rd_Party/ab7705471b5d70505edd43b4bd4bcb48/0_message.eml,malicious,phishing,third_party
/data/dataset/Phishing_–_UBC/31852d5e47433910476eeaaf016d437a/0_message.eml,malicious,phishing,ubc
/data/dataset/Self-Phishing/c892d414935a46145a9f30edfaba10bd/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/b453344b47544214476eeaaf016d43f9/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Phishing_UBC_-_Outbound/461fefb893254650b90efd6e1dba10fd/0_message.eml,malicious,phishing,ubc_outbound
/data/dataset/Self-Phishing/f0bbfd001b09d5501cfdeac3b24bcb1a/0_message.eml,malicious,phishing,self_phishing
/data/dataset/Self-Phishing/f347efbb47aa3d10efc6767b416d43f1/0_message.eml,malicious,phishing,self_phishing
